0.01,0
0.01,0
0.01,0
0.01,0
0.01,0
0.01,0
0.01,0
0.01,0
0.01,0
0.01,0
0.01,0
0.01,0
0.01,0
0.01,0
0.01,0
0.01,0
0.01,0
0.01,0
0.01,0
0.01,0
0.01,0
0.01,0
0.01,0
0.01,0
0.02,0
0.01,0
0.02,0
0.02,0
0.02,0
0.03,0.0987094808227181
0.04,0.109663516432289
0.05,0.132129691010478
0.07,0.154926263483013
0.1,0.181566038378384
0.14,0.243261691541937
0.18,0.301179604295367
0.22,0.418178924443251
0.27,0.501854815842654
0.32,0.675258746986498
0.37,0.722875215111526
0.44,0.77512069448314
0.51,0.8037431214158
0.57,0.830259206632166
0.64,0.852780521045861
0.73,0.877766718442237
0.82,0.893273628213528
0.92,0.901833095158652
1,0.901525635435875
1.07,0.90708531888205
1.16,0.906082391442015
1.26,0.908682697860698
1.36,0.903248027449581
1.46,0.9039899008524
1.54,0.899744045294772
1.63,0.88579719586146
1.74,0.886667523025072
1.85,0.879058578620318
1.96,0.873906047719513
2.06,0.865448479190403
2.13,0.862461223462079
2.23,0.849442311292515
2.34,0.842479605759881
2.45,0.827641431913596
2.55,0.819190215493535
2.62,0.802332776759186
2.71,0.795613127621458
2.82,0.785152262700645
2.93,0.777662067445635
3.03,0.769972751216649
3.13,0.770011746108319
3.22,0.759296708601761
3.32,0.743428875523189
3.43,0.741974595445644
3.54,0.736747515487236
3.65,0.735511942053238
3.74,0.730682574700361
3.84,0.734098597789572
3.94,0.731346370096106
4.06,0.730499863341432
4.18,0.725208115383943
4.28,0.726885777963087
4.38,0.723520571746278
4.48,0.724843310232242
4.59,0.717439486015567
4.71,0.718828656975348
4.82,0.714602739982239
4.89,0.71437688721601
4.98,0.710766242563401
5.08,0.707648768599549
5.19,0.707304960697207
5.3,0.702353315245115
5.4,0.702161605065031
5.47,0.703361712556832
5.56,0.705849974829768
5.65,0.702259621636624
5.75,0.70818605115671
5.84,0.708656724792582
5.91,0.713790728708657
5.89,0.715434513372866
5.85,0.730369909777113
5.8,0.740949612071407
5.77,0.75388841708795
5.73,0.7579401804246
5.69,0.767872144043248
5.65,0.77677938895887
5.62,0.779198660269622
5.58,0.781555822069662
5.55,0.77684158669332
5.52,0.77378595756897
5.5,0.76937459428109
5.47,0.77028312232274
5.45,0.757300734780214
5.37,0.753412979370291
5.24,0.746999554823024
5.1,0.748866721988831
4.95,0.746647895008107
4.83,0.746874365340493
4.72,0.742333136712032
4.61,0.744634011767988
4.48,0.742907120343706
4.34,0.743587590025707
4.21,0.750102648317776
4.11,0.75039193395077
4.02,0.755729734698872
3.91,0.755177895225137
3.8,0.764870860740772
3.69,0.769210233459417
3.59,0.777516145384955
3.5,0.778463668318274
3.42,0.793557955672513
3.32,0.804239997501504
3.22,0.805121440855954
3.13,0.814653309828177
3.05,0.817465353215199
2.99,0.82737570201833
2.91,0.83184344027403
2.83,0.844561333053605
2.74,0.863312229627331
2.66,0.862805207811894
2.6,0.873928632996136
2.55,0.876446450220903
2.47,0.881952758306309
2.38,0.882809410790716
2.29,0.886226316117295
2.21,0.882034718157804
2.14,0.885004240915028
2.06,0.882422726152286
1.96,0.883912913290712
1.86,0.879728108558955
1.76,0.884551917816413
1.67,0.880686218340691
1.6,0.878810846367361
1.5,0.879860179492957
1.4,0.884956600097152
1.29,0.900882484394544
1.19,0.911835725990483
1.1,0.916152336985031
1.02,0.922799113316156
0.92,0.923707641357806
0.82,0.932789657496044
0.73,0.939177850054584
0.64,0.943933462363489
0.58,0.950884169467917
0.49,0.950857084780717
0.41,0.96356950768861
0.33,0.968280743457901
0.31,0.976523751859095
0.26,0.978899528867601
0.21,0.987070105580875
0.15,0.98864710487632
0.08,0.994164705600037
0.02,0.996533336485862
-0.03,0.992517039091408
-0.08,0.996315247408472
-0.13,0.995867600167907
-0.18,1
-0.24,0.993724733824575
-0.29,0.996075719963038
-0.34,0.991774901017379
-0.37,0.988226365875482
-0.42,0.984105611576648
-0.48,0.980192535954261
-0.52,0.968624727807716
-0.57,0.965337423150508
-0.61,0.954808890623564
-0.65,0.947541636751468
-0.69,0.931328495967028
-0.74,0.912088222325228
-0.78,0.891587849050598
-0.81,0.875415908751248
-0.83,0.853430288867453
-0.86,0.831589267688286
-0.89,0.797504379867414
-0.92,0.787912695201634
-0.95,0.771635592208009
-0.97,0.755728499566557
-0.99,0.741190198201683
-1.01,0.728761767502575
-1.04,0.714343538643497
-1.05,0.696790985086836
-1.07,0.674120660781673
-1.07,0.660996409470359
-1.08,0.639372418683741
-1.09,0.6053027053456
-1.08,0.574644956804776
-1.07,0.5426613819472
-0.99,0.486204101380366
-0.88,0.42352731203977
-0.72,0.271534576029364
-0.56,0.165087344146152
-0.24,0.103180130461733
-0.04,0
-0.01,0
0,0
0,0
0,0
0,0
0,0
0.01,0
0.01,0
0.01,0
0.01,0
0.01,0
0.01,0
0.01,0
0,0
0,0
0.01,0
0.01,0
0.01,0
0.01,0
0,0
0.01,0
