0.01,0
0.01,0
0.01,0
0.01,0
0.01,0
0.01,0
0.01,0
0.01,0
0.01,0
0.01,0
0.01,0
0.01,0
0.01,0
0.01,0
0.01,0
0.01,0
0.01,0
0.01,0
0.01,0
0.01,0
0.01,0
0.01,0
0.01,0
0.01,0
0.01,0
0.01,0
0.01,0
0.01,0
0.01,0
0.01,0
0.01,0
0.01,0
0.01,0
0.01,0
0.01,0
0.01,0
0.01,0
0.01,0
0.01,0
0.01,0
0.01,0
0.01,0
0.01,0
0.01,0
0.01,0
0.02,0
0.02,0
0.02,0
0.02,0
0.03,0.0125182799867024
0.04,0.0252920410773617
0.06,0.0354526598710262
0.07,0.046234531065218
0.08,0.0623018023966402
0.11,0.080129991452265
0.13,0.112227966789025
0.17,0.139192203257864
0.2,0.173196483301624
0.23,0.217746956652425
0.28,0.361035680789007
0.32,0.442596797780628
0.38,0.534199812300797
0.43,0.637575937248508
0.48,0.682368166701518
0.54,0.73363232269283
0.61,0.766142440224921
0.68,0.788134696775007
0.75,0.825638754228649
0.83,0.855445438559392
0.89,0.875112091599093
0.97,0.889830097223011
1.05,0.89399602739628
1.14,0.900241001227113
1.23,0.896709068098851
1.31,0.901227044566943
1.38,0.898703506924214
1.47,0.898510474578209
1.58,0.889869507585171
1.68,0.889865095977467
1.77,0.879558698058098
1.86,0.871921616907163
1.95,0.866148390993536
2.04,0.862456953737823
2.15,0.850799623503595
2.26,0.848874201829876
2.35,0.840223431264162
2.31,0.836642676343969
2.35,0.844089764256429
2.47,0.827001548866447
2.49,0.827581430190279
2.48,0.823133745338279
2.48,0.823930285618267
2.47,0.81964720275151
2.47,0.823605199148305
2.46,0.821736834267565
2.43,0.823380109119646
2.43,0.820151694601457
2.41,0.827223599787576
2.41,0.831240417620432
2.41,0.82803239453341
2.39,0.8272277172881
2.41,0.818905758549965
2.43,0.822033196269584
2.35,0.821140777048817
2.24,0.825760906744201
2.15,0.825743260313383
2.05,0.834454714993966
1.93,0.835738983014624
1.81,0.846708396554123
1.69,0.853901179791347
1.59,0.863785043728346
1.5,0.865094506930783
1.4,0.878662651515441
1.29,0.885234868602225
1.18,0.887375674767653
1.08,0.898992516246726
1,0.907514663938921
0.93,0.909531454909987
0.84,0.926761331925148
0.74,0.928580776978231
0.65,0.927972759400817
0.58,0.940257616322086
0.53,0.94404699126884
0.47,0.950783222126507
0.39,0.95243796715862
0.33,0.965228002179922
0.27,0.966428351618467
0.22,0.974208172787576
0.17,0.97498785092256
0.12,0.986599496508115
0.06,0.994102366749105
0,0.999830006049785
-0.05,0.998633480004584
-0.1,1
-0.14,0.994114131036317
-0.19,0.998269963529729
-0.25,0.99249742386619
-0.3,0.994674307179068
-0.35,0.98314256071083
-0.4,0.98129056779646
-0.44,0.974780799467627
-0.49,0.974657666594806
-0.53,0.968481415808437
-0.59,0.961228242563524
-0.64,0.951432022566256
-0.67,0.952106018187784
-0.71,0.945595465573137
-0.75,0.938741983986256
-0.8,0.928151968709349
-0.84,0.925148448148365
-0.87,0.913748559732629
-0.9,0.908797853566584
-0.93,0.893447811612195
-0.97,0.885398980408834
-1,0.859096485095677
-1.02,0.846773296205243
-1.03,0.821034898463908
-1.04,0.782617246072517
-1.06,0.729045329073093
-1.08,0.694383327338449
-1.06,0.652244925009041
-1.05,0.601695547501594
-1.01,0.554314978790461
-0.94,0.462968719838696
-0.88,0.407372757224424
-0.74,0.32838439181037
-0.52,0.098583256301761
-0.23,0
-0.02,0
0,0
0.01,0
0.01,0
0.01,0
0.01,0
0.01,0
0.01,0
0.01,0
0.01,0
0.01,0
0.01,0
0.01,0
0.01,0
0.01,0
0.01,0
0.01,0
0.01,0
0.01,0
0.01,0
0.01,0
0.01,0
0.01,0
